Commodity_Description,Country_Code,Country_Name,Market_Year,Attribute_Description,Metric Ton
Apples,AR,Argentina,2010,Imports,300
Apples,AR,Argentina,2010,Non-Comm. Production,0
Apples,AR,Argentina,2010,Production,1060000
Apples,AR,Argentina,2010,Total Distribution,1060300
Apples,AR,Argentina,2010,Total Supply,1060300
Apples,AR,Argentina,2010,Withdrawal From Market,0
Apples,AR,Argentina,2011,Commercial Production,860000
Apples,AR,Argentina,2011,Exports,133700
Apples,AR,Argentina,2011,For Processing,450000
Apples,AR,Argentina,2011,Fresh Dom. Consumption,276550
Apples,AR,Argentina,2011,Imports,250
Apples,AR,Argentina,2011,Non-Comm. Production,0
Apples,AR,Argentina,2011,Production,860000
Apples,AR,Argentina,2011,Total Distribution,860250
Apples,AR,Argentina,2011,Total Supply,860250
Apples,AR,Argentina,2011,Withdrawal From Market,0
Apples,AR,Argentina,2012,Commercial Production,860000
Apples,AR,Argentina,2012,Exports,162100
Apples,AR,Argentina,2012,For Processing,420000
Apples,AR,Argentina,2012,Fresh Dom. Consumption,277900
Apples,AR,Argentina,2012,Imports,0
Apples,AR,Argentina,2012,Non-Comm. Production,0
Apples,AR,Argentina,2012,Production,860000
Apples,AR,Argentina,2012,Total Distribution,860000
Apples,AR,Argentina,2012,Total Supply,860000
Apples,AR,Argentina,2012,Withdrawal From Market,0
Apples,AR,Argentina,2013,Commercial Production,630000
Apples,AR,Argentina,2013,Exports,144200
Apples,AR,Argentina,2013,For Processing,250000
Apples,AR,Argentina,2013,Fresh Dom. Consumption,235800
Apples,AR,Argentina,2013,Imports,0
Apples,AR,Argentina,2013,Non-Comm. Production,0
Apples,AR,Argentina,2013,Production,630000
Apples,AR,Argentina,2013,Total Distribution,630000
Apples,AR,Argentina,2013,Total Supply,630000
Apples,AR,Argentina,2013,Withdrawal From Market,0
Apples,AR,Argentina,2014,Commercial Production,650000
Apples,AR,Argentina,2014,Exports,106300
Apples,AR,Argentina,2014,For Processing,300000
Apples,AR,Argentina,2014,Fresh Dom. Consumption,244000
Apples,AR,Argentina,2014,Imports,300
Apples,AR,Argentina,2014,Non-Comm. Production,0
Apples,AR,Argentina,2014,Production,650000
Apples,AR,Argentina,2014,Total Distribution,650300
Apples,AR,Argentina,2014,Total Supply,650300
Apples,AR,Argentina,2014,Withdrawal From Market,0
Apples,AR,Argentina,2015,Commercial Production,600000
Apples,AR,Argentina,2015,Exports,90900
Apples,AR,Argentina,2015,For Processing,230000
Apples,AR,Argentina,2015,Fresh Dom. Consumption,282200
Apples,AR,Argentina,2015,Imports,3100
Apples,AR,Argentina,2015,Non-Comm. Production,0
Apples,AR,Argentina,2015,Production,600000
Apples,AR,Argentina,2015,Total Distribution,603100
Apples,AR,Argentina,2015,Total Supply,603100
Apples,AR,Argentina,2015,Withdrawal From Market,0
Apples,AR,Argentina,2016,Commercial Production,560000
Apples,AR,Argentina,2016,Exports,77700
Apples,AR,Argentina,2016,For Processing,232000
Apples,AR,Argentina,2016,Fresh Dom. Consumption,260300
Apples,AR,Argentina,2016,Imports,10000
Apples,AR,Argentina,2016,Non-Comm. Production,0
Apples,AR,Argentina,2016,Production,560000
Apples,AR,Argentina,2016,Total Distribution,570000
Apples,AR,Argentina,2016,Total Supply,570000
Apples,AR,Argentina,2016,Withdrawal From Market,0
Apples,AR,Argentina,2017,Commercial Production,520000
Apples,AR,Argentina,2017,Exports,90000
Apples,AR,Argentina,2017,For Processing,201750
Apples,AR,Argentina,2017,Fresh Dom. Consumption,230250
Apples,AR,Argentina,2017,Imports,2000
Apples,AR,Argentina,2017,Non-Comm. Production,0
Apples,AR,Argentina,2017,Production,520000
Apples,AR,Argentina,2017,Total Distribution,522000
Apples,AR,Argentina,2017,Total Supply,522000
Apples,AR,Argentina,2017,Withdrawal From Market,0
Apples,AR,Argentina,2018,Commercial Production,530000
Apples,AR,Argentina,2018,Exports,100000
Apples,AR,Argentina,2018,For Processing,191000
Apples,AR,Argentina,2018,Fresh Dom. Consumption,240000
Apples,AR,Argentina,2018,Imports,1000
Apples,AR,Argentina,2018,Non-Comm. Production,0
Apples,AR,Argentina,2018,Production,530000
Apples,AR,Argentina,2018,Total Distribution,531000
Apples,AR,Argentina,2018,Total Supply,531000
Apples,AR,Argentina,2018,Withdrawal From Market,0
Apples,AS,Australia,1971,Commercial Production,0
Apples,AS,Australia,1971,Exports,150000
Apples,AS,Australia,1971,For Processing,0
Apples,AS,Australia,1971,Fresh Dom. Consumption,0
Apples,AS,Australia,1971,Imports,0
Apples,AS,Australia,1971,Non-Comm. Production,0
Apples,AS,Australia,1971,Production,360000
Apples,AS,Australia,1971,Total Distribution,360000
Apples,AS,Australia,1971,Total Supply,360000
Apples,AS,Australia,1971,Withdrawal From Market,0
Apples,AS,Australia,1972,Commercial Production,0
Apples,AS,Australia,1972,Exports,102000
Apples,AS,Australia,1972,For Processing,0
Apples,AS,Australia,1972,Fresh Dom. Consumption,0
Apples,AS,Australia,1972,Imports,0
Apples,AS,Australia,1972,Non-Comm. Production,0
Apples,AS,Australia,1972,Production,456000
Apples,AS,Australia,1972,Total Distribution,456000
Apples,AS,Australia,1972,Total Supply,456000
Apples,AS,Australia,1972,Withdrawal From Market,0
Apples,AS,Australia,1974,Commercial Production,367974
Apples,AS,Australia,1974,Exports,78262
Apples,AS,Australia,1974,For Processing,57154
Apples,AS,Australia,1974,Fresh Dom. Consumption,232558
Apples,AS,Australia,1974,Imports,0
Apples,AS,Australia,1974,Non-Comm. Production,0
Apples,AS,Australia,1974,Production,367974
Apples,AS,Australia,1974,Total Distribution,367974
Apples,AS,Australia,1974,Total Supply,367974
Apples,AS,Australia,1974,Withdrawal From Market,0
Apples,AS,Australia,1975,Commercial Production,274831
Apples,AS,Australia,1975,Exports,61200
Apples,AS,Australia,1975,For Processing,64773
Apples,AS,Australia,1975,Fresh Dom. Consumption,148858
Apples,AS,Australia,1975,Imports,0
Apples,AS,Australia,1975,Non-Comm. Production,0
Apples,AS,Australia,1975,Production,274831
Apples,AS,Australia,1975,Total Distribution,274831
Apples,AS,Australia,1975,Total Supply,274831
Apples,AS,Australia,1975,Withdrawal From Market,0
Apples,AS,Australia,1976,Commercial Production,301551
Apples,AS,Australia,1976,Exports,45400
Apples,AS,Australia,1976,For Processing,72394
Apples,AS,Australia,1976,Fresh Dom. Consumption,183757
Apples,AS,Australia,1976,Imports,0
Apples,AS,Australia,1976,Non-Comm. Production,0
Apples,AS,Australia,1976,Production,301551
Apples,AS,Australia,1976,Total Distribution,301551
Apples,AS,Australia,1976,Total Supply,301551
Apples,AS,Australia,1976,Withdrawal From Market,0
Apples,AS,Australia,1977,Commercial Production,258360
Apples,AS,Australia,1977,Exports,37465
Apples,AS,Australia,1977,For Processing,58000
Apples,AS,Australia,1977,Fresh Dom. Consumption,162895
Apples,AS,Australia,1977,Imports,0
Apples,AS,Australia,1977,Non-Comm. Production,0
Apples,AS,Australia,1977,Production,258360
Apples,AS,Australia,1977,Total Distribution,258360
Apples,AS,Australia,1977,Total Supply,258360
Apples,AS,Australia,1977,Withdrawal From Market,0
Apples,AS,Australia,1978,Commercial Production,344948
Apples,AS,Australia,1978,Exports,60786
Apples,AS,Australia,1978,For Processing,98000
Apples,AS,Australia,1978,Fresh Dom. Consumption,186162
Apples,AS,Australia,1978,Imports,0
Apples,AS,Australia,1978,Non-Comm. Production,0
Apples,AS,Australia,1978,Production,344948
Apples,AS,Australia,1978,Total Distribution,344948
Apples,AS,Australia,1978,Total Supply,344948
Apples,AS,Australia,1978,Withdrawal From Market,0
Apples,AS,Australia,1979,Commercial Production,298812
Apples,AS,Australia,1979,Exports,44090
Apples,AS,Australia,1979,For Processing,75000
Apples,AS,Australia,1979,Fresh Dom. Consumption,179722
Apples,AS,Australia,1979,Imports,0
Apples,AS,Australia,1979,Non-Comm. Production,0
Apples,AS,Australia,1979,Production,298812
Apples,AS,Australia,1979,Total Distribution,298812
Apples,AS,Australia,1979,Total Supply,298812
Apples,AS,Australia,1979,Withdrawal From Market,0
Apples,AS,Australia,1980,Commercial Production,306921
Apples,AS,Australia,1980,Exports,51408
Apples,AS,Australia,1980,For Processing,90492
Apples,AS,Australia,1980,Fresh Dom. Consumption,165021
Apples,AS,Australia,1980,Imports,0
Apples,AS,Australia,1980,Non-Comm. Production,0
Apples,AS,Australia,1980,Production,306921
Apples,AS,Australia,1980,Total Distribution,306921
Apples,AS,Australia,1980,Total Supply,306921
Apples,AS,Australia,1980,Withdrawal From Market,0
Apples,AS,Australia,1981,Commercial Production,294476
Apples,AS,Australia,1981,Exports,32662
Apples,AS,Australia,1981,For Processing,73838
Apples,AS,Australia,1981,Fresh Dom. Consumption,187976
Apples,AS,Australia,1981,Imports,0
Apples,AS,Australia,1981,Non-Comm. Production,0
Apples,AS,Australia,1981,Production,294476
Apples,AS,Australia,1981,Total Distribution,294476
Apples,AS,Australia,1981,Total Supply,294476
Apples,AS,Australia,1981,Withdrawal From Market,0
Apples,AS,Australia,1982,Commercial Production,301000
Apples,AS,Australia,1982,Exports,33000
Apples,AS,Australia,1982,For Processing,102000
Apples,AS,Australia,1982,Fresh Dom. Consumption,166000
Apples,AS,Australia,1982,Imports,0
Apples,AS,Australia,1982,Non-Comm. Production,0
Apples,AS,Australia,1982,Production,301000
Apples,AS,Australia,1982,Total Distribution,301000
Apples,AS,Australia,1982,Total Supply,301000
Apples,AS,Australia,1982,Withdrawal From Market,0
Apples,AS,Australia,1983,Commercial Production,281000
Apples,AS,Australia,1983,Exports,14000
Apples,AS,Australia,1983,For Processing,85000
Apples,AS,Australia,1983,Fresh Dom. Consumption,182000
Apples,AS,Australia,1983,Imports,0
Apples,AS,Australia,1983,Non-Comm. Production,0
Apples,AS,Australia,1983,Production,281000
Apples,AS,Australia,1983,Total Distribution,281000
Apples,AS,Australia,1983,Total Supply,281000
Apples,AS,Australia,1983,Withdrawal From Market,0
Apples,AS,Australia,1984,Commercial Production,352000
Apples,AS,Australia,1984,Exports,29000
Apples,AS,Australia,1984,For Processing,119000
Apples,AS,Australia,1984,Fresh Dom. Consumption,204000
Apples,AS,Australia,1984,Imports,0
Apples,AS,Australia,1984,Non-Comm. Production,0
Apples,AS,Australia,1984,Production,352000
Apples,AS,Australia,1984,Total Distribution,352000
Apples,AS,Australia,1984,Total Supply,352000
Apples,AS,Australia,1984,Withdrawal From Market,0
Apples,AS,Australia,1985,Commercial Production,291000
Apples,AS,Australia,1985,Exports,25800
Apples,AS,Australia,1985,For Processing,88400
Apples,AS,Australia,1985,Fresh Dom. Consumption,176800
Apples,AS,Australia,1985,Imports,0
Apples,AS,Australia,1985,Non-Comm. Production,0
Apples,AS,Australia,1985,Production,291000
Apples,AS,Australia,1985,Total Distribution,291000
Apples,AS,Australia,1985,Total Supply,291000
Apples,AS,Australia,1985,Withdrawal From Market,0
Apples,AS,Australia,1986,Commercial Production,362000
Apples,AS,Australia,1986,Exports,36180
Apples,AS,Australia,1986,For Processing,139820
Apples,AS,Australia,1986,Fresh Dom. Consumption,186000
Apples,AS,Australia,1986,Imports,0
Apples,AS,Australia,1986,Non-Comm. Production,0
Apples,AS,Australia,1986,Production,362000
Apples,AS,Australia,1986,Total Distribution,362000
Apples,AS,Australia,1986,Total Supply,362000
Apples,AS,Australia,1986,Withdrawal From Market,0
Apples,AS,Australia,1987,Commercial Production,309000
Apples,AS,Australia,1987,Exports,22154
Apples,AS,Australia,1987,For Processing,125500
Apples,AS,Australia,1987,Fresh Dom. Consumption,161346
Apples,AS,Australia,1987,Imports,0
Apples,AS,Australia,1987,Non-Comm. Production,0
Apples,AS,Australia,1987,Production,309000
Apples,AS,Australia,1987,Total Distribution,309000
Apples,AS,Australia,1987,Total Supply,309000
Apples,AS,Australia,1987,Withdrawal From Market,0
Apples,AS,Australia,1988,Commercial Production,350000
Apples,AS,Australia,1988,Exports,20236
Apples,AS,Australia,1988,For Processing,135000
Apples,AS,Australia,1988,Fresh Dom. Consumption,194769
Apples,AS,Australia,1988,Imports,5
Apples,AS,Australia,1988,Non-Comm. Production,0
Apples,AS,Australia,1988,Production,350000
Apples,AS,Australia,1988,Total Distribution,350005
Apples,AS,Australia,1988,Total Supply,350005
Apples,AS,Australia,1988,Withdrawal From Market,0
Apples,AS,Australia,1989,Commercial Production,330000
Apples,AS,Australia,1989,Exports,26621
Apples,AS,Australia,1989,For Processing,104000
Apples,AS,Australia,1989,Fresh Dom. Consumption,199379
Apples,AS,Australia,1989,Imports,0
Apples,AS,Australia,1989,Non-Comm. Production,0
Apples,AS,Australia,1989,Production,330000
Apples,AS,Australia,1989,Total Distribution,330000
Apples,AS,Australia,1989,Total Supply,330000
Apples,AS,Australia,1989,Withdrawal From Market,0
Apples,AS,Australia,1990,Commercial Production,289000
Apples,AS,Australia,1990,Exports,25814
Apples,AS,Australia,1990,For Processing,113186
Apples,AS,Australia,1990,Fresh Dom. Consumption,150000
Apples,AS,Australia,1990,Imports,0
Apples,AS,Australia,1990,Non-Comm. Production,0
Apples,AS,Australia,1990,Production,289000
Apples,AS,Australia,1990,Total Distribution,289000
Apples,AS,Australia,1990,Total Supply,289000
Apples,AS,Australia,1990,Withdrawal From Market,0
Apples,AS,Australia,1991,Commercial Production,324000
Apples,AS,Australia,1991,Exports,35742
Apples,AS,Australia,1991,For Processing,128000
Apples,AS,Australia,1991,Fresh Dom. Consumption,160258
Apples,AS,Australia,1991,Imports,0
Apples,AS,Australia,1991,Non-Comm. Production,0
Apples,AS,Australia,1991,Production,324000
Apples,AS,Australia,1991,Total Distribution,324000
Apples,AS,Australia,1991,Total Supply,324000
Apples,SF,South Africa,2001,Imports,0
Apples,SF,South Africa,2001,Non-Comm. Production,0
Apples,SF,South Africa,2001,Production,591400
Apples,SF,South Africa,2001,Total Distribution,591400
Apples,SF,South Africa,2001,Total Supply,591400
Apples,SF,South Africa,2001,Withdrawal From Market,0
Apples,SF,South Africa,2002,Commercial Production,682000
Apples,SF,South Africa,2002,Exports,326000
Apples,SF,South Africa,2002,For Processing,180000
Apples,SF,South Africa,2002,Fresh Dom. Consumption,176000
Apples,SF,South Africa,2002,Imports,0
Apples,SF,South Africa,2002,Non-Comm. Production,0
Apples,SF,South Africa,2002,Production,682000
Apples,SF,South Africa,2002,Total Distribution,682000
Apples,SF,South Africa,2002,Total Supply,682000
Apples,SF,South Africa,2002,Withdrawal From Market,0
Apples,SF,South Africa,2003,Commercial Production,724500
Apples,SF,South Africa,2003,Exports,350700
Apples,SF,South Africa,2003,For Processing,237800
Apples,SF,South Africa,2003,Fresh Dom. Consumption,136000
Apples,SF,South Africa,2003,Imports,0
Apples,SF,South Africa,2003,Non-Comm. Production,0
Apples,SF,South Africa,2003,Production,724500
Apples,SF,South Africa,2003,Total Distribution,724500
Apples,SF,South Africa,2003,Total Supply,724500
Apples,SF,South Africa,2003,Withdrawal From Market,0
Apples,SF,South Africa,2004,Commercial Production,658900
Apples,SF,South Africa,2004,Exports,264700
Apples,SF,South Africa,2004,For Processing,215300
Apples,SF,South Africa,2004,Fresh Dom. Consumption,178900
Apples,SF,South Africa,2004,Imports,0
Apples,SF,South Africa,2004,Non-Comm. Production,0
Apples,SF,South Africa,2004,Production,658900
Apples,SF,South Africa,2004,Total Distribution,658900
Apples,SF,South Africa,2004,Total Supply,658900
Apples,SF,South Africa,2004,Withdrawal From Market,0
Apples,SF,South Africa,2005,Commercial Production,638200
Apples,SF,South Africa,2005,Exports,267900
Apples,SF,South Africa,2005,For Processing,165700
Apples,SF,South Africa,2005,Fresh Dom. Consumption,204600
Apples,SF,South Africa,2005,Imports,0
Apples,SF,South Africa,2005,Non-Comm. Production,0
Apples,SF,South Africa,2005,Production,638200
Apples,SF,South Africa,2005,Total Distribution,638200
Apples,SF,South Africa,2005,Total Supply,638200
Apples,SF,South Africa,2005,Withdrawal From Market,0
Apples,SF,South Africa,2006,Commercial Production,710200
Apples,SF,South Africa,2006,Exports,334800
